track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
New Slang,5oUV6yWdDM0R9Q2CizRhIt,album,"Oh, Inverted World",2001-06-19,,,231173,0,0.605,0.669,0.389,0.16,0,0.0905,-11.547,1,0.0306,130.015,4,0.649,https://open.spotify.com/track/5oUV6yWdDM0R9Q2CizRhIt,spotify:track:5oUV6yWdDM0R9Q2CizRhIt
Peace Train,0lwafb9HOIaXQVqbRkbEqs,compilation,The Very Best Of Cat Stevens,2000-01-01,,,251000,53,0.107,0.613,0.589,0.0000355,0,0.114,-10.388,1,0.0458,82.376,4,0.757,https://open.spotify.com/track/0lwafb9HOIaXQVqbRkbEqs,spotify:track:0lwafb9HOIaXQVqbRkbEqs
Do No Harm,2eHUXkQe0x8uYQbSGeOe2w,album,before & after,2010-01-01,,,274960,10,0.897,0.523,0.171,0,7,0.109,-13.276,1,0.0338,148.758,4,0.32,https://open.spotify.com/track/2eHUXkQe0x8uYQbSGeOe2w,spotify:track:2eHUXkQe0x8uYQbSGeOe2w
Sleepin In,0LEsGGRUrZZhLPFoxeioHr,album,Give Up,2003-02-19,,,261253,0,0.234,0.715,0.635,0.000542,0,0.157,-6.345,1,0.0384,128.997,4,0.679,https://open.spotify.com/track/0LEsGGRUrZZhLPFoxeioHr,spotify:track:0LEsGGRUrZZhLPFoxeioHr
Daylight,2I43coEbzFSTMGO3kCjLMB,album,Grand,2009,,,171333,0,0.0851,0.583,0.79,0.000387,9,0.11,-4.885,1,0.0319,103.286,4,0.714,https://open.spotify.com/track/2I43coEbzFSTMGO3kCjLMB,spotify:track:2I43coEbzFSTMGO3kCjLMB
Sweet Disposition,5nWbbQ0sIEabqPxAdqmh66,compilation,(500) Days of Summer (Music from the Motion Picture),2009-07-10,,,234680,0,0.078,0.54,0.804,0.171,2,0.115,-7.112,1,0.0425,129.088,4,0.347,https://open.spotify.com/track/5nWbbQ0sIEabqPxAdqmh66,spotify:track:5nWbbQ0sIEabqPxAdqmh66
Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,album,Oracular Spectacular,2007-12-14,,,261000,76,0.0000874,0.438,0.94,0.0777,2,0.3,-3.249,1,0.0452,100.99,3,0.421,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW
Kids,1jJci4qxiYcOHhQR247rEU,album,Oracular Spectacular,2007-12-14,,,302840,81,0.00076,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,spotify:track:1jJci4qxiYcOHhQR247rEU
Citizens Of Tomorrow,1230lnb6kT82FJnPOqdPhq,album,A Lesson In Crime,2006-10-10,,,164426,33,0.03,0.359,0.823,0.0297,0,0.248,-5.431,1,0.0509,142.105,4,0.0837,https://open.spotify.com/track/1230lnb6kT82FJnPOqdPhq,spotify:track:1230lnb6kT82FJnPOqdPhq
Sleepyhead,3ZUMC5OazTA8QtLpdlPdz9,single,Chunk of Change,2008-09-16,,,175080,46,0.425,0.575,0.971,0.0000034,8,0.105,-3.261,1,0.11,106.052,4,0.764,https://open.spotify.com/track/3ZUMC5OazTA8QtLpdlPdz9,spotify:track:3ZUMC5OazTA8QtLpdlPdz9
Riding My Bicycle (from Ragnvalsbekken to Sørkedalen),5ns8GlAKFASP91h3boVDKo,album,To The Treetops!,2012-02-24,,,492666,0,0.0658,0.573,0.586,0.0114,5,0.102,-8.067,0,0.0284,119.988,3,0.0739,https://open.spotify.com/track/5ns8GlAKFASP91h3boVDKo,spotify:track:5ns8GlAKFASP91h3boVDKo
Flower,46rRRR7CNDHHjZWylZNgIM,compilation,Play: The B Sides,2000-11-07,,,205466,0,0.196,0.69,0.605,0.00154,7,0.0859,-5.886,1,0.0267,80.571,4,0.738,https://open.spotify.com/track/46rRRR7CNDHHjZWylZNgIM,spotify:track:46rRRR7CNDHHjZWylZNgIM
The Catbird Seat,2MG9OcpN3PXZjNSX2iYWCE,single,Ep 1,2010-06-07,,,278231,21,0.553,0.443,0.656,0.0557,2,0.273,-7.491,1,0.0359,160.443,1,0.446,https://open.spotify.com/track/2MG9OcpN3PXZjNSX2iYWCE,spotify:track:2MG9OcpN3PXZjNSX2iYWCE
